author,total_comments
10135843,180
10119000,180
10004062,180
10133897,180
10029609,180
10039982,180
10071113,180
10034778,180
1006301,180
10128124,180
10056666,179
10064485,179
10136794,179
1012116,179
1007184,179
10122298,179
10050152,179
10091712,179
10038034,179
10148728,179
10007647,179
10138440,179
10056023,179
10124391,178
10082351,178
10086775,178
10120726,178
10116046,178
10029509,178
10084070,178
10049522,178
10006087,178
1013561,178
10088810,178
1007262,178
10096697,178
10097323,178
1009305,178
10143417,178
10027199,178
10049938,178
10141347,178
10032682,178
10065919,178
10113374,178
10028140,178
1011694,178
10093151,177
10108335,177
10002708,177
10001420,177
10057002,177
10147148,177
10027090,177
10092303,177
10109133,177
10052319,177
10123619,177
10010788,177
1011267,177
10067483,177
10016154,177
10113781,177
10088557,177
10136015,177
10029199,177
10091689,177
1001170,177
1001786,177
10044600,177
10048110,177
10081691,176
10034204,176
10016893,176
10041990,176
10084729,176
10084778,176
10134648,176
10061567,176
10128556,176
10135094,176
10107811,176
10029034,176
10001238,176
10015502,176
10020552,176
10010221,176
10075116,176
10140613,175
10097458,175
101069,175
1004629,175
10026046,175
10077354,175
10020126,175
10112794,175
10061396,175
10043695,175
10035840,175
10057888,175
10065050,175
10041337,175
10022607,175
10066322,175
10079672,174
10117557,174
10102384,174
10051842,174
10016109,174
10135964,174
10076354,174
10025327,174
10131215,173
10032719,173
10050037,173
10064824,173
10021925,173
10057250,173
10016635,173
10077014,173
10082688,173
10140943,173
10131588,173
10067214,173
10093739,173
10014623,173
10108674,173
10117012,173
10114671,172
10039266,172
10050640,172
10129352,172
10046631,172
10049779,172
10135670,172
10046846,172
10082574,172
10060243,172
10134360,172
10029863,172
10115263,172
10139938,172
10014005,172
101250,172
10008448,171
10140500,171
10027859,171
10044480,171
10011143,171
10108722,171
10026466,171
10103155,171
1008612,171
10035945,171
10102763,171
10108338,171
10001979,171
10110358,171
10093763,171
10041532,171
10068097,171
10016938,171
10110154,171
10098993,171
10047447,171
10092341,171
10119524,171
10035605,170
10134563,170
10005268,170
10023763,170
10086962,170
10121982,170
10033039,170
1012207,170
10018484,170
10127921,170
10092545,170
10047772,170
10033845,170
10136847,170
10104147,170
10113771,170
10087310,170
10130530,170
10004056,169
10075022,169
10071108,169
10104611,169
10125446,169
10091200,169
10025967,169
10120788,169
10050392,169
10102947,169
10051311,169
1011136,169
10038467,169
10060564,169
10062954,169
10104405,169
10147872,169
10080424,169
10080906,168
10030689,168
1003296,168
10079581,168
10064443,168
10059118,168
1014224,168
10135842,168
10104771,168
10130413,168
10114524,167
10070927,167
10058192,167
1001862,167
10072278,167
10023981,167
10076272,167
10016895,167
10013239,167
1014071,167
10030682,167
10052931,167
10022048,167
10031330,167
1010439,167
10100812,167
10026455,167
10119277,166
10052629,166
10016468,166
10038402,166
1007810,166
10042773,166
10099253,166
10000799,166
10054980,166
10001795,166
10112890,166
10120004,166
10063333,166
10140171,166
10074832,166
10005783,165
10041260,165
10132545,165
1002065,165
10072394,165
10026378,165
1012654,165
10061953,165
10081329,165
10090559,165
10047605,165
10064260,165
10000279,165
10056886,165
10064546,165
10055478,165
10118262,165
10021745,165
10034491,165
10033230,165
10008497,165
10110368,165
10061857,165
10073805,165
10138896,165
10014241,165
10091054,165
10051506,164
10014592,164
10142293,164
10049835,164
10016227,164
10038167,164
10127122,164
10054697,164
10058313,164
10037473,164
10099381,164
10077177,164
10140308,164
10052221,164
10087607,164
10074638,164
10099560,164
10046584,163
10105453,163
10124631,163
10098136,163
10125349,163
10000588,163
10015261,163
10090091,163
10017183,163
10094337,163
10077200,163
10120654,163
10113477,163
10077556,162
10024157,162
10077882,162
10093842,162
10122812,162
10090393,162
10146743,162
10077719,162
10118083,162
10012722,162
10036020,162
10013858,162
10057643,162
10032058,162
10022845,162
10105059,162
10023766,162
10104689,162
10097668,162
10139675,162
10042239,162
1001343,162
10139022,161
10142414,161
10099764,161
1012112,161
10038396,161
10086240,161
10118050,161
10091377,161
10050723,161
10104109,161
10062193,161
10038125,161
10079812,161
10098843,161
10041479,161
10143853,161
10095777,161
10036977,161
10131117,161
10015448,161
10047229,160
10144126,160
10025380,160
10079457,160
10024961,160
10102398,160
10137752,160
10082498,160
10008750,160
10086262,160
10020421,160
10062684,160
10136059,160
10005838,160
10028589,160
10077427,159
10062010,159
10077323,159
10116374,159
10084965,159
10121886,159
10139797,159
10130619,159
10068258,159
1012311,159
10014058,159
1007012,159
1011009,159
10069987,159
10140185,159
10123393,159
10081630,159
10127363,159
10002998,159
1006371,159
10098393,159
10002733,159
10008778,159
1006358,158
10104817,158
10043084,158
10009399,158
10034061,158
10079274,158
10080877,158
10118608,158
10068328,158
10096977,158
1002990,158
10063754,158
10032854,158
1007459,158
10061295,158
10133575,158
10095687,158
1012085,158
10000550,158
10105186,158
10137955,158
10010464,158
10102427,158
10137189,158
10065631,158
10002904,157
10022775,157
10068347,157
10070796,157
10103993,157
10132130,157
10032021,157
10118226,157
1007579,157
10060017,157
10055977,157
10054437,157
10063411,157
10075442,157
10021868,157
10030205,157
10119148,156
10136199,156
10039093,156
10119140,156
10042103,156
100697,156
10041658,156
10013920,156
10146619,156
10069489,156
10132930,156
10004743,156
1007598,156
10009982,156
10002723,156
10111036,156
10036056,156
10013259,156
10023826,156
10123885,156
10056259,155
10041901,155
10060645,155
10137338,155
10042702,155
10123720,155
10135545,155
10117923,155
10039388,155
10064859,155
10061745,155
10028429,155
10115878,155
10026572,155
10008826,155
1012877,155
10102324,155
10073000,155
10029636,154
10037980,154
1004919,154
10129479,154
10090929,154
10029194,154
100504,154
10035420,154
10062477,154
10016274,154
10038588,154
10036371,154
10002183,154
10060678,154
10031660,154
10060675,154
10030862,154
10087400,154
1011567,154
10116927,154
10076879,154
10103406,153
10064807,153
10110120,153
10125855,153
10012628,153
10051547,153
1004937,153
1008177,153
100395,153
10136342,153
10131819,153
10011485,153
10022872,153
10096720,153
10034807,153
10081620,153
10015828,153
10035430,153
10020596,153
10008579,153
10098532,152
10110603,152
10069063,152
10027799,152
10017303,152
10042425,152
10032975,152
1013141,152
10073323,152
10074639,152
1007521,152
10127426,152
10077593,152
10043965,152
10084000,152
10057208,152
10092362,152
1010011,152
10128870,152
10143821,152
10023728,152
10097584,152
10113971,151
10102397,151
10025249,151
10137255,151
10076359,151
10066986,151
10024964,151
10027979,151
10023158,151
10100810,151
10144505,151
10041423,151
10104348,151
1010818,151
10118065,151
10016095,151
10063923,151
10006465,151
10027404,151
10106821,151
10064673,151
10068700,150
10139847,150
10064064,150
10133289,150
10123964,150
10142393,150
10100792,150
10029072,150
10128168,150
1010977,150
10057417,150
10003853,150
10053790,150
10117116,150
10145746,150
10140015,150
1004032,150
10029895,150
10046775,150
10108092,150
10006176,150
10072003,150
10035189,150
1002555,150
1003338,149
10099549,149
10147311,149
10059214,149
10100918,149
10009739,149
10111058,149
10089509,149
10022844,149
10111790,149
10086494,149
100211,149
10043303,149
10024715,149
10121939,149
10067013,149
10073445,149
10013972,149
10080801,149
10050804,149
10016816,149
10037493,149
10037869,148
10021023,148
10109697,148
10047334,148
10119239,148
10102172,148
10095527,148
1008365,148
10076385,148
10039152,148
10080875,148
10082673,148
10067433,148
10076628,148
10063574,148
10132114,148
10134982,148
10135478,148
10051841,148
10104448,148
10073783,148
10061647,148
10104079,148
10005329,148
10082266,148
10041346,148
10053837,148
10035468,148
10060667,148
1012129,148
10053609,147
10017312,147
10047030,147
10126095,147
1006574,147
1000754,147
10119358,147
10082590,147
1013814,147
10023300,147
10001647,147
10137688,147
10024057,147
10095826,147
10096195,147
10146487,147
1010136,147
10003080,147
10141385,146
10113269,146
10132500,146
10098344,146
10147256,146
10060746,146
10056298,146
10021821,146
10031845,146
10004725,146
100251,146
10100891,146
1000395,146
10116234,146
10146252,146
10051683,146
10029733,146
1008173,146
10123217,146
10117509,146
10006101,146
10049371,146
10091124,145
10112876,145
10097314,145
10050703,145
10106400,145
1007964,145
10118127,145
10017080,145
10023946,145
10145208,145
10127217,145
1004997,145
10103620,145
10119690,145
10009934,145
10052008,145
10144659,145
10067659,145
10032504,145
10127356,145
10105560,145
10012094,144
10083793,144
10015179,144
10083557,144
10115218,144
10047132,144
10061313,144
10125374,144
1007228,144
10087712,144
10095272,144
10094505,144
10027106,144
10038342,144
10114194,144
10092641,144
10075823,144
10002406,144
10138779,144
10101519,144
10105667,144
10029702,143
1012592,143
10058771,143
10070714,143
10017970,143
10076736,143
10122532,143
10046893,143
10083651,143
10031769,143
10059062,143
10097276,143
10140690,143
10053499,143
10000436,143
1003429,143
10040040,143
10097083,143
1014863,143
10057848,143
10098438,143
10133244,143
10012375,143
10015883,143
10104268,143
10096030,142
10067653,142
10132424,142
10045431,142
10092004,142
1006991,142
10001810,142
10019727,142
10116125,142
10127410,142
10117314,142
10131719,142
1001825,142
10112163,142
10103519,142
10097021,142
10140915,142
10120842,142
10006896,142
10102824,142
10044231,142
1004737,141
10148832,141
10128034,141
10049319,141
10024298,141
10140361,141
10138509,141
10083268,141
10036124,141
1005726,141
10089054,141
10039506,141
10119676,141
10092994,141
10141413,141
1007367,141
1005607,141
10047577,141
10039545,141
10126964,141
10041292,141
10047819,141
10050251,141
10026566,141
10094172,141
10000874,141
10022995,141
10030140,141
10135689,141
10060730,141
10043819,141
10072669,140
10046059,140
10137894,140
10121457,140
10056802,140
10121752,140
10096554,140
10046793,140
10012427,140
10079429,140
10063981,140
10137233,140
10026172,140
10107294,140
10140920,140
101292,140
1013443,140
10095650,140
10146104,140
10077792,140
101042,140
10031787,139
10026641,139
10042287,139
10123761,139
1008640,139
10040240,139
10103088,139
10138878,139
10147303,139
10106040,139
10094969,139
10040457,139
10043791,139
10100941,139
10066130,139
10086362,139
10056450,139
10066671,139
10009152,139
10040177,139
10145054,139
10096669,139
10058117,139
10124758,139
10109861,139
10117383,138
10034958,138
10097768,138
10144782,138
10011225,138
10056759,138
10066220,138
10034977,138
10042028,138
10111658,138
10031136,138
10136020,138
10014698,138
10022438,138
10128276,138
10021524,138
10076481,138
10119782,138
10099369,138
10098185,138
10146892,138
10146426,138
10117829,137
10045671,137
1014244,137
10025763,137
10002133,137
10077864,137
10050418,137
10003941,137
10090509,137
10086079,137
10022658,137
10066403,137
10066435,137
10003013,137
10141243,137
10055675,137
10107045,137
10110095,137
10072681,137
10018233,137
1004358,137
10009,137
10108368,136
10008964,136
10147004,136
10051545,136
10098880,136
10028512,136
10014134,136
10050551,136
10128707,136
1000967,136
10074685,136
10099504,136
10138939,136
10100499,136
10061619,136
10138037,136
10072638,136
10044329,136
10144027,136
10118424,136
10105201,136
10051257,136
10084571,136
1006659,136
10024722,136
10000070,136
10007511,136
10107531,136
1009202,136
10097616,136
10077746,136
10042483,136
10033826,136
10015574,135
10114702,135
10092959,135
10134392,135
10076532,135
10056821,135
10024219,135
10127041,135
10061743,135
10138908,135
10126792,135
10032634,135
10006189,135
10022005,135
10004531,135
10008421,135
10021687,135
10106212,135
10037344,135
10084530,135
10147305,135
100277,135
10074974,135
10096784,135
10087692,135
10100093,135
10143167,135
10112011,135
10042487,135
1007668,135
10035172,134
10016426,134
10128642,134
10107472,134
10144736,134
10068071,134
10016645,134
10142085,134
10112910,134
10073859,134
10055983,134
10053464,134
10028416,134
10136661,134
10095301,134
10108054,134
10037551,134
10122275,134
10057733,133
10105319,133
10147678,133
10058592,133
10055027,133
10097203,133
10029295,133
1003194,133
10050978,133
10070637,133
10112381,133
1012670,133
10007998,133
10062707,133
10064964,133
10074448,133
10082969,132
10061290,132
10135258,132
10092681,132
10085508,132
10083442,132
10061955,132
10017413,132
10034791,132
10128855,132
10091793,132
10141121,132
10128278,132
10096622,132
1011928,132
10008400,132
10111840,132
10038470,132
10052705,132
10003901,132
10124375,132
10014427,132
10061112,132
10099174,132
10001549,132
10110371,132
10008419,132
10031371,132
10092055,132
10038907,132
10020529,131
10054323,131
10089558,131
10056355,131
10068367,131
10066757,131
10092100,131
10062575,131
10144220,131
1007814,131
10141651,131
10143610,131
10112028,131
10143800,131
10146941,131
10032926,131
10065415,131
10146035,131
10132255,131
10109296,131
10075918,131
10139621,131
10000413,131
10023347,131
10058600,131
10008040,131
10046434,131
10119420,131
10075657,130
10104707,130
10020805,130
10075059,130
10076917,130
10057272,130
10094103,130
10085929,130
10036812,130
10113611,130
10034475,130
10101213,130
10084675,130
10106287,130
10048637,130
10104442,130
10052633,130
10133146,130
10031019,130
10106344,130
10122700,130
10133562,130
10050665,130
10096027,130
10066062,130
10037398,130
10145328,129
10053759,129
10062250,129
10028992,129
10018565,129
10056542,129
10009339,129
10118265,129
10007491,129
10146958,129
10097694,129
10069850,129
10013668,129
10070866,129
10022110,129
10139990,129
10036525,129
10055213,129
10025859,129
10113936,129
10114181,129
10127664,129
10145350,129
10051988,129
10122526,129
10029499,129
10127856,128
10138825,128
10018067,128
10053745,128
10070315,128
10021119,128
10141736,128
10064693,128
10007576,128
10132854,128
10019775,128
10015203,128
10070788,128
10121044,128
1009482,128
10101144,128
1002039,128
10124841,128
10081824,128
10146987,128
10101972,128
10099261,128
10139984,128
10052016,128
10010739,128
10041818,128
10016364,128
10115970,128
10062326,128
10048688,128
10119248,128
10138314,127
10138223,127
10110613,127
10078812,127
10066903,127
10020272,127
10102157,127
10083543,127
10097112,127
10077216,127
10079281,127
1007364,127
10012438,127
10114979,127
10011572,127
10045826,127
10112455,127
10042190,127
10125559,127
10134571,127
10108953,127
10111381,127
10126819,127
10044353,127
10095032,127
101480,127
10016956,127
10118439,127
10125668,127
10045894,126
10130982,126
1005640,126
1014398,126
10126762,126
10060146,126
10091845,126
10141369,126
10060049,126
10011512,126
10145047,126
10034688,126
10110094,126
10058250,126
10103026,126
10046881,126
10009946,126
10109990,126
10027987,126
101409,126
10138621,126
10096443,126
10044929,126
10021511,126
10078725,126
10045627,126
10135433,126
10122877,126
10055493,126
10033213,126
10120896,126
1010409,126
10032576,126
10039362,126
10042201,125
10086459,125
10090702,125
10113265,125
10139136,125
10061976,125
10055339,125
10017266,125
